entry_id,repetition,line_id,abstraction_similarity,surface_similarity
E017,2,L098,0.21168829,0.37152738
E017,2,L101,0.23889103,0.24801584
E017,2,L102,0.30653341,0.21417923
E017,2,L103,0.28382474,0.27809805
E017,2,L104,0.2663352,0.28937161
E017,2,L105,0.38016785,0.28557516
E017,2,L106,0.3583562,0.37548632
E017,2,L107,0.37143299,0.22011605
E017,2,L108,0.25695362,0.26111225
E017,2,L111,0.30547088,0.31167643
E017,2,L112,0.26210328,0.26339714
E017,2,L113,0.3063216,0.34428903
E017,2,L114,0.27406134,0.36066291
E017,2,L115,0.32372289,0.31129699
E017,2,L116,0.32849945,0.39199355
E017,2,L117,0.213762,0.34237556
E017,2,L118,0.3390919,0.27045835
E017,3,L001,0.3178745,0.33751594
E017,3,L002,0.31895957,0.34891349
E017,3,L003,0.25351139,0.27605105
E017,3,L004,0.2979137,0.30802787
E017,3,L005,0.43054638,0.27936584
E017,3,L006,0.28119051,0.35236404
E017,3,L007,0.40172042,0.2040821
E017,3,L008,0.34547365,0.33145143
E017,3,L011,0.40949689,0.34820302
E017,3,L012,0.40908687,0.28014867
E017,3,L013,0.37250957,0.24328686
E017,3,L014,0.33197308,0.27347588
E017,3,L015,0.3849471,0.30868383
E017,3,L016,0.29568646,0.16409139
E017,3,L017,0.27455928,0.1527159
E017,3,L018,0.43589525,0.45755074
E017,3,L021,0.26852462,0.22256345
E017,3,L022,0.29434845,0.19877154
E017,3,L023,0.2688032,0.30455469
E017,3,L024,0.38735662,0.32558766
E017,3,L025,0.25129096,0.35967476
E017,3,L026,0.26498678,0.24871212
E017,3,L027,0.21242826,0.32541346
E017,3,L028,0.27957471,0.29218252
E017,3,L031,0.24568176,0.21144567
E017,3,L032,0.2893209,0.34255221
E017,3,L033,0.23657428,0.25309478
E017,3,L034,0.28071267,0.32117754
E017,3,L035,0.31271155,0.3177635
E017,3,L036,0.34935361,0.32614372
E017,3,L037,0.31985017,0.24288439
E017,3,L038,0.28360536,0.37621442
E017,3,L041,0.34695991,0.28479269
E017,3,L042,0.35484809,0.31625002
E017,3,L043,0.36949358,0.30579673
E017,3,L044,0.33063782,0.19830654
E017,3,L045,0.32495698,0.17319667
E017,3,L046,0.33948597,0.37567493
E017,3,L047,0.42619216,0.30230634
E017,3,L048,0.43349,0.41809308
E017,3,L051,0.54886262,0.51255384
E017,3,L052,0.29008169,0.29302993
E017,3,L053,0.43875663,0.45348861
E017,3,L054,0.39412118,0.30163082
E017,3,L055,0.26920918,0.24526238
E017,3,L056,0.48521798,0.29850098
E017,3,L057,0.44073227,0.57382746
E017,3,L058,0.40076554,0.34933003
E017,3,L061,0.35079801,0.2643808
E017,3,L062,0.29537013,0.31378109
E017,3,L063,0.31892107,0.2282461
E017,3,L064,0.47000259,0.38642203
E017,3,L065,0.36309724,0.32337573
E017,3,L066,0.41605278,0.24830096
E017,3,L067,0.33678168,0.28680332
E017,3,L068,0.46255504,0.27056748
E017,3,L071,0.28397922,0.54156547
E017,3,L072,0.41918421,0.30404401
E017,3,L073,0.2806872,0.23273202
E017,3,L074,0.20465304,0.31205016
E017,3,L075,0.36103172,0.39610634
E017,3,L076,0.39761328,0.23013396
E017,3,L077,0.3125201,0.31205655
E017,3,L078,0.32095024,0.3501917
E017,3,L081,0.23298209,0.19191942
E017,3,L082,0.25910717,0.33737783
E017,3,L083,0.26518849,0.34942643
E017,3,L084,0.32260408,0.2885571
E017,3,L085,0.28404837,0.18418939
E017,3,L086,0.2021289,0.36069783
E017,3,L087,0.34818601,0.34204923
E017,3,L088,0.31357076,0.3421095
E017,3,L091,0.29398587,0.345277
E017,3,L092,0.46704179,0.34181648
E017,3,L093,0.25762282,0.2664864
E017,3,L094,0.23201714,0.32436849
E017,3,L095,0.4374044,0.3584124
E017,3,L096,0.30868404,0.38604111
E017,3,L097,0.45692546,0.30723482
E017,3,L098,0.20914529,0.37152738
E017,3,L101,0.31745415,0.24801584
E017,3,L102,0.35170614,0.21417923
E017,3,L103,0.35468635,0.27809805
E017,3,L104,0.31196753,0.28937161
E017,3,L105,0.34563687,0.28557516
E017,3,L106,0.38530454,0.37548632
E017,3,L107,0.45115981,0.22011605
E017,3,L108,0.27107811,0.26111225
E017,3,L111,0.32381077,0.31167643
E017,3,L112,0.34099066,0.26339714
E017,3,L113,0.3592867,0.34428903
E017,3,L114,0.32461729,0.36066291
E017,3,L115,0.27845143,0.31129699
E017,3,L116,0.35516732,0.39199355
E017,3,L117,0.29066665,0.34237556
E017,3,L118,0.36694553,0.27045835
E018,1,L001,0.29229781,0.27438547
E018,1,L002,0.33792888,0.23159841
E018,1,L003,0.46889392,0.35033732
E018,1,L004,0.39089902,0.24173871
E018,1,L005,0.30747083,0.28726199
E018,1,L006,0.40480593,0.38800229
E018,1,L007,0.31836719,0.16480465
E018,1,L008,0.35031993,0.29959075
E018,1,L011,0.34325782,0.22992318
E018,1,L012,0.36761606,0.31353644
E018,1,L013,0.32536554,0.1274119
E018,1,L014,0.29160346,0.18608882
E018,1,L015,0.29440624,0.30876586
E018,1,L016,0.40014458,0.17397405
E018,1,L017,0.25138762,0.24526338
E018,1,L018,0.37588084,0.31637995
E018,1,L021,0.46034368,0.24002898
E018,1,L022,0.30237198,0.18198164
E018,1,L023,0.3807941,0.21685235
E018,1,L024,0.36167258,0.26266298
E018,1,L025,0.2758054,0.23833841
E018,1,L026,0.26817874,0.33446553
E018,1,L027,0.35636773,0.25717384
E018,1,L028,0.27233169,0.36245021
E018,1,L031,0.36027136,0.28749029
E018,1,L032,0.30269344,0.26950015
E018,1,L033,0.25020542,0.12701569
E018,1,L034,0.33105955,0.30247496
E018,1,L035,0.28402136,0.26007638
E018,1,L036,0.32398096,0.17959672
E018,1,L037,0.39330707,0.21619786
E018,1,L038,0.30788596,0.326541
E018,1,L041,0.41019182,0.39543681
E018,1,L042,0.27701972,0.27746646
E018,1,L043,0.29624051,0.20637713
E018,1,L044,0.22635889,0.22650999
E018,1,L045,0.33762736,0.18922686
E018,1,L046,0.44514698,0.34755636
E018,1,L047,0.2736758,0.27843901
E018,1,L048,0.39693428,0.34085725
E018,1,L051,0.31320307,0.36823887
E018,1,L052,0.39985735,0.19598199
E018,1,L053,0.29759242,0.32860559
E018,1,L054,0.41545771,0.20286885
E018,1,L055,0.59888766,0.63147448
E018,1,L056,0.23920458,0.37279026
E018,1,L057,0.42380882,0.37176277
E018,1,L058,0.40366125,0.25733751
E018,1,L061,0.31841863,0.21099284
E018,1,L062,0.33473706,0.18162584
E018,1,L063,0.29859606,0.14560428
E018,1,L064,0.2582706,0.21941231
E018,1,L065,0.24668355,0.24116507
E018,1,L066,0.33562306,0.21423858
E018,1,L067,0.27643911,0.16604981
E018,1,L068,0.38551007,0.21542253
E018,1,L071,0.29221909,0.3728684
E018,1,L072,0.30038689,0.35447807
E018,1,L073,0.26123907,0.20133538
E018,1,L074,0.31625802,0.17236633
E018,1,L075,0.30363318,0.31814575
E018,1,L076,0.40454234,0.19859959
E018,1,L077,0.34352958,0.23207004
E018,1,L078,0.24405276,0.23786205
E018,1,L081,0.4970546,0.22851535
E018,1,L082,0.33580795,0.16018144
E018,1,L083,0.29288282,0.41155359
E018,1,L084,0.23372997,0.26399377
E018,1,L085,0.35709251,0.43715421
E018,1,L086,0.23857545,0.25101066
E018,1,L087,0.23658153,0.19684428
E018,1,L088,0.51081887,0.36089814
E018,1,L091,0.25542818,0.31405457
E018,1,L092,0.26812542,0.23864394
E018,1,L093,0.2907265,0.31270968
E018,1,L094,0.27808558,0.22754862
E018,1,L095,0.27341915,0.30414014
E018,1,L096,0.23765003,0.31240203
E018,1,L097,0.34520588,0.19342193
E018,1,L098,0.28797963,0.3460742
E018,1,L101,0.34285828,0.24949811
E018,1,L102,0.34850042,0.3536098
E018,1,L103,0.28969231,0.17126425
E018,1,L104,0.23478323,0.28626311
E018,1,L105,0.4285401,0.29668746
E018,1,L106,0.48666106,0.4641939
E018,1,L107,0.27257328,0.11261746
E018,1,L108,0.35431433,0.43361711
E018,1,L111,0.30165508,0.1939517
E018,1,L112,0.20490026,0.20363086
E018,1,L113,0.33271764,0.3588803
E018,1,L114,0.4352695,0.30567941
E018,1,L115,0.30073845,0.1895125
E018,1,L116,0.28104482,0.30105872
E018,1,L117,0.3060641,0.2363077
E018,1,L118,0.4686331,0.27811751
E018,2,L001,0.31996574,0.27438547
E018,2,L002,0.27873654,0.23159841
E018,2,L003,0.35045866,0.35033732
E018,2,L004,0.37380356,0.24173871
E018,2,L005,0.3479506,0.28726199
E018,2,L006,0.40901208,0.38800229
E018,2,L007,0.25078548,0.16480465
E018,2,L008,0.38784491,0.29959075
E018,2,L011,0.31801949,0.22992318
E018,2,L012,0.38148408,0.31353644
E018,2,L013,0.34310162,0.1274119
E018,2,L014,0.32497596,0.18608882
E018,2,L015,0.21510396,0.30876586
E018,2,L016,0.29526171,0.17397405
E018,2,L017,0.26788468,0.24526338
E018,2,L018,0.20070023,0.31637995
E018,2,L021,0.3071222,0.24002898
E018,2,L022,0.27559268,0.18198164
E018,2,L023,0.40996179,0.21685235
E018,2,L024,0.34037474,0.26266298
E018,2,L025,0.27196547,0.23833841
E018,2,L026,0.26660156,0.33446553
E018,2,L027,0.27494016,0.25717384
E018,2,L028,0.23563444,0.36245021
E018,2,L031,0.32317864,0.28749029
E018,2,L032,0.31922043,0.26950015
E018,2,L033,0.26425116,0.12701569
E018,2,L034,0.30351796,0.30247496
E018,2,L035,0.28143451,0.26007638
E018,2,L036,0.31076889,0.17959672
E018,2,L037,0.29227703,0.21619786
E018,2,L038,0.29878854,0.326541
E018,2,L041,0.38450024,0.39543681
E018,2,L042,0.25241375,0.27746646
E018,2,L043,0.28150599,0.20637713
E018,2,L044,0.27491256,0.22650999
E018,2,L045,0.34065373,0.18922686
E018,2,L046,0.40782961,0.34755636
E018,2,L047,0.38469571,0.27843901
E018,2,L048,0.3564113,0.34085725
E018,2,L051,0.29158427,0.36823887
E018,2,L052,0.33492756,0.19598199
E018,2,L053,0.3584263,0.32860559
E018,2,L054,0.37493355,0.20286885
E018,2,L055,0.54853508,0.63147448
E018,2,L056,0.26186252,0.37279026
E018,2,L057,0.28880312,0.37176277
E018,2,L058,0.33383652,0.25733751
E018,2,L061,0.27965584,0.21099284
E018,2,L062,0.24556768,0.18162584
E018,2,L063,0.22691752,0.14560428
E018,2,L064,0.32724747,0.21941231
E018,2,L065,0.2744914,0.24116507
E018,2,L066,0.23691712,0.21423858
E018,2,L067,0.27960106,0.16604981
E018,2,L068,0.39326583,0.21542253
E018,2,L071,0.26374945,0.3728684
E018,2,L072,0.24059006,0.35447807
E018,2,L073,0.24764608,0.20133538
E018,2,L074,0.25726532,0.17236633
E018,2,L075,0.28427669,0.31814575
E018,2,L076,0.32755688,0.19859959
E018,2,L077,0.3415498,0.23207004
E018,2,L078,0.2793752,0.23786205
E018,2,L081,0.29725957,0.22851535
E018,2,L082,0.38979491,0.16018144
E018,2,L083,0.34507345,0.41155359
E018,2,L084,0.28982554,0.26399377
E018,2,L085,0.35693308,0.43715421
E018,2,L086,0.19159724,0.25101066
E018,2,L087,0.35708632,0.19684428
E018,2,L088,0.33800615,0.36089814
E018,2,L091,0.32825136,0.31405457
E018,2,L092,0.31151869,0.23864394
E018,2,L093,0.32592536,0.31270968
E018,2,L094,0.25707064,0.22754862
E018,2,L095,0.29241409,0.30414014
E018,2,L096,0.21636386,0.31240203
E018,2,L097,0.34683281,0.19342193
E018,2,L098,0.28914482,0.3460742
E018,2,L101,0.37226349,0.24949811
E018,2,L102,0.34214448,0.3536098
E018,2,L103,0.31286252,0.17126425
E018,2,L104,0.35563281,0.28626311
E018,2,L105,0.37249147,0.29668746
E018,2,L106,0.49676496,0.4641939
E018,2,L107,0.25546149,0.11261746
E018,2,L108,0.28641751,0.43361711
E018,2,L111,0.17459204,0.1939517
E018,2,L112,0.22959322,0.20363086
E018,2,L113,0.28365056,0.3588803
E018,2,L114,0.21732565,0.30567941
E018,2,L115,0.30180311,0.1895125
E018,2,L116,0.34752307,0.30105872
E018,2,L117,0.2574517,0.2363077
E018,2,L118,0.36564266,0.27811751
E018,3,L001,0.39971599,0.27438547
E018,3,L002,0.38346017,0.23159841
E018,3,L003,0.36159267,0.35033732
E018,3,L004,0.50725382,0.24173871
E018,3,L005,0.47050808,0.28726199
E018,3,L006,0.2893877,0.38800229
E018,3,L007,0.38843956,0.16480465
E018,3,L008,0.47335968,0.29959075
E018,3,L011,0.36939332,0.22992318
E018,3,L012,0.38104943,0.31353644
E018,3,L013,0.28086595,0.1274119
E018,3,L014,0.4109145,0.18608882
E018,3,L015,0.41139312,0.30876586
E018,3,L016,0.25686757,0.17397405
E018,3,L017,0.31006619,0.24526338
E018,3,L018,0.26809239,0.31637995
E018,3,L021,0.33850483,0.24002898
E018,3,L022,0.28697362,0.18198164
E018,3,L023,0.27449392,0.21685235
E018,3,L024,0.31137081,0.26266298
E018,3,L025,0.32665912,0.23833841
E018,3,L026,0.25839876,0.33446553
E018,3,L027,0.32852146,0.25717384
E018,3,L028,0.28025798,0.36245021
E018,3,L031,0.3988728,0.28749029
E018,3,L032,0.36975046,0.26950015
E018,3,L033,0.28093085,0.12701569
E018,3,L034,0.25995136,0.30247496
E018,3,L035,0.4321902,0.26007638
E018,3,L036,0.39493754,0.17959672
E018,3,L037,0.39533928,0.21619786
E018,3,L038,0.2624052,0.326541
E018,3,L041,0.36262294,0.39543681
E018,3,L042,0.40860839,0.27746646
E018,3,L043,0.41469281,0.20637713
E018,3,L044,0.23354981,0.22650999
E018,3,L045,0.40117869,0.18922686
E018,3,L046,0.40528747,0.34755636
E018,3,L047,0.36305043,0.27843901
E018,3,L048,0.47935673,0.34085725
E018,3,L051,0.40506293,0.36823887
E018,3,L052,0.37224047,0.19598199
E018,3,L053,0.37188738,0.32860559
E018,3,L054,0.41731671,0.20286885
E018,3,L055,0.38657354,0.63147448
E018,3,L056,0.2765248,0.37279026
E018,3,L057,0.42705335,0.37176277
E018,3,L058,0.41212778,0.25733751
E018,3,L061,0.2851536,0.21099284
E018,3,L062,0.3169023,0.18162584
E018,3,L063,0.38386387,0.14560428
E018,3,L064,0.33738135,0.21941231
E018,3,L065,0.29316788,0.24116507
E018,3,L066,0.49848491,0.21423858
E018,3,L067,0.26274013,0.16604981
E018,3,L068,0.47495271,0.21542253
E018,3,L071,0.39342718,0.3728684
E018,3,L072,0.43916003,0.35447807
E018,3,L073,0.29213087,0.20133538
E018,3,L074,0.27900072,0.17236633
E018,3,L075,0.39396919,0.31814575
E018,3,L076,0.53132524,0.19859959
E018,3,L077,0.38584565,0.23207004
E018,3,L078,0.32793192,0.23786205
E018,3,L081,0.28731876,0.22851535
E018,3,L082,0.34305701,0.16018144
E018,3,L083,0.42373186,0.41155359
E018,3,L084,0.32399693,0.26399377
E018,3,L085,0.32665081,0.43715421
E018,3,L086,0.16911725,0.25101066
E018,3,L087,0.22386809,0.19684428
E018,3,L088,0.37315649,0.36089814
E018,3,L091,0.43519287,0.31405457
E018,3,L092,0.40161184,0.23864394
E018,3,L093,0.34017012,0.31270968
E018,3,L094,0.32197335,0.22754862
E018,3,L095,0.34160488,0.30414014
E018,3,L096,0.26708851,0.31240203
E018,3,L097,0.46008418,0.19342193
E018,3,L098,0.22664898,0.3460742
E018,3,L101,0.43856704,0.24949811
E018,3,L102,0.5916111,0.3536098
E018,3,L103,0.44269316,0.17126425
E018,3,L104,0.32629964,0.28626311
E018,3,L105,0.51246766,0.29668746
E018,3,L106,0.75463915,0.4641939
E018,3,L107,0.32695242,0.11261746
E018,3,L108,0.48338434,0.43361711
E018,3,L111,0.25789224,0.1939517
E018,3,L112,0.24852178,0.20363086
E018,3,L113,0.32563563,0.3588803
E018,3,L114,0.36405915,0.30567941
E018,3,L115,0.39204635,0.1895125
E018,3,L116,0.33844095,0.30105872
E018,3,L117,0.33179738,0.2363077
E018,3,L118,0.39479021,0.27811751
E019,1,L001,0.2677863,0.29539756
E019,1,L002,0.34485404,0.35734073
E019,1,L003,0.37942113,0.23635809
E019,1,L004,0.32018536,0.16122207
E019,1,L005,0.21501342,0.31490972
E019,1,L006,0.34523307,0.19240137
E019,1,L007,0.22325859,0.22649038
E019,1,L008,0.28636226,0.20933433
E019,1,L011,0.268456,0.24268559
E019,1,L012,0.29775541,0.20059223
E019,1,L013,0.48071384,0.19491762
E019,1,L014,0.39318135,0.26407002
E019,1,L015,0.34451438,0.23043918
E019,1,L016,0.30575122,0.16961894
E019,1,L017,0.32466939,0.192676
E019,1,L018,0.30045927,0.1871725
E019,1,L021,0.34743638,0.22163799
E019,1,L022,0.36539995,0.16855208
E019,1,L023,0.36219888,0.38671992
E019,1,L024,0.32542967,0.20919216
E019,1,L025,0.31989388,0.17467675
E019,1,L026,0.25788125,0.23061112
E019,1,L027,0.19489322,0.19547631
E019,1,L028,0.26751087,0.23449339
E019,1,L031,0.32136074,0.23338552
E019,1,L032,0.30240858,0.28823141
E019,1,L033,0.29961815,0.16696971
E019,1,L034,0.30662847,0.22537905
E019,1,L035,0.32360649,0.37527968
E019,1,L036,0.3773846,0.24355792
E019,1,L037,0.3080563,0.26916291
E019,1,L038,0.23776026,0.34079153
E019,1,L041,0.43406334,0.25579921
E019,1,L042,0.25167353,0.30840312
E019,1,L043,0.39268586,0.2539084
E019,1,L044,0.22917997,0.26209359
E019,1,L045,0.33010967,0.16281281
E019,1,L046,0.21998161,0.18784062
E019,1,L047,0.26371221,0.23156942
E019,1,L048,0.26240354,0.25184794
E019,1,L051,0.32813683,0.2523224
E019,1,L052,0.45018768,0.19946437
E019,1,L053,0.37015113,0.33278155
E019,1,L054,0.34781601,0.09910296
E019,1,L055,0.43864586,0.32009608
E019,1,L056,0.20087462,0.22673814
E019,1,L057,0.27234184,0.27412347
E019,1,L058,0.3624775,0.37768151
E019,1,L061,0.39149094,0.37900418
E019,1,L062,0.44006104,0.31299574
E019,1,L063,0.32730175,0.29088158
E019,1,L064,0.36698143,0.35832348
E019,1,L065,0.35680588,0.32342868
E019,1,L066,0.21215427,0.323772
E019,1,L067,0.34921862,0.31803182
E019,1,L068,0.35982811,0.3089721
E019,1,L071,0.24449428,0.32033388
E019,1,L072,0.29454161,0.18146033
E019,1,L073,0.23669657,0.21699416
E019,1,L074,0.4287314,0.40143697
E019,1,L075,0.2736163,0.294046
E019,1,L076,0.25011376,0.16541554
E019,1,L077,0.27645331,0.23678055
E019,1,L078,0.4113757,0.54457181
E019,1,L081,0.37223581,0.31971843
E019,1,L082,0.3151106,0.24964107
E019,1,L083,0.3288492,0.28807038
E019,1,L084,0.23435497,0.10864707
E019,1,L085,0.38885031,0.28012704
E019,1,L086,0.14135008,0.20321111
E019,1,L087,0.32292128,0.17535808
E019,1,L088,0.36020189,0.16307825
E019,1,L091,0.2156383,0.26898905
E019,1,L092,0.31368161,0.31575138
E019,1,L093,0.25029621,0.16555485
E019,1,L094,0.22761288,0.17527308
E019,1,L095,0.36370852,0.23624075
E019,1,L096,0.38599403,0.32456899
E019,1,L097,0.30685993,0.22529023
E019,1,L098,0.23356899,0.21337275
E019,1,L101,0.38762104,0.25221769
E019,1,L102,0.31344791,0.22202211
E019,1,L103,0.27819264,0.35316171
E019,1,L104,0.31032445,0.2112137
E019,1,L105,0.34993674,0.25637328
E019,1,L106,0.3259114,0.21927038
E019,1,L107,0.23535617,0.24627261
E019,1,L108,0.35073549,0.31825018
E019,1,L111,0.22823518,0.19394451
E019,1,L112,0.41809276,0.27618863
E019,1,L113,0.36736153,0.15561097
E019,1,L114,0.35014015,0.12209406
E019,1,L115,0.25883813,0.23584986
E019,1,L116,0.27262198,0.20119851
E019,1,L117,0.26396978,0.19093422
E019,1,L118,0.35422321,0.27190305
E019,2,L001,0.25207138,0.29539756
E019,2,L002,0.27735322,0.35734073
E019,2,L003,0.32301134,0.23635809
E019,2,L004,0.27918507,0.16122207
E019,2,L005,0.25273557,0.31490972
E019,2,L006,0.34207193,0.19240137
E019,2,L007,0.32161714,0.22649038
E019,2,L008,0.31761292,0.20933433
E019,2,L011,0.26926546,0.24268559
E019,2,L012,0.3513665,0.20059223
E019,2,L013,0.50304362,0.19491762
E019,2,L014,0.37336499,0.26407002
E019,2,L015,0.29113343,0.23043918
E019,2,L016,0.27047927,0.16961894
E019,2,L017,0.37818464,0.192676
E019,2,L018,0.27615911,0.1871725
E019,2,L021,0.38196294,0.22163799
E019,2,L022,0.42530554,0.16855208
E019,2,L023,0.38892484,0.38671992
E019,2,L024,0.31129284,0.20919216
E019,2,L025,0.38390296,0.17467675
E019,2,L026,0.36264744,0.23061112
E019,2,L027,0.20627738,0.19547631
E019,2,L028,0.20726395,0.23449339
E019,2,L031,0.36792631,0.23338552
E019,2,L032,0.34819098,0.28823141
E019,2,L033,0.31378643,0.16696971
E019,2,L034,0.36832226,0.22537905
E019,2,L035,0.33373609,0.37527968
E019,2,L036,0.4265488,0.24355792
E019,2,L037,0.32809833,0.26916291
E019,2,L038,0.25103191,0.34079153
E019,2,L041,0.44961995,0.25579921
E019,2,L042,0.29792252,0.30840312
E019,2,L043,0.46074765,0.2539084
E019,2,L044,0.24199924,0.26209359
E019,2,L045,0.3072775,0.16281281
E019,2,L046,0.27173566,0.18784062
E019,2,L047,0.30439867,0.23156942
E019,2,L048,0.32665386,0.25184794
E019,2,L051,0.2752812,0.2523224
E019,2,L052,0.43706945,0.19946437
E019,2,L053,0.34925931,0.33278155
E019,2,L054,0.34239416,0.09910296
E019,2,L055,0.39303483,0.32009608
E019,2,L056,0.14727798,0.22673814
E019,2,L057,0.31001518,0.27412347
E019,2,L058,0.28494591,0.37768151
E019,2,L061,0.32345425,0.37900418
E019,2,L062,0.45047742,0.31299574
E019,2,L063,0.31391792,0.29088158
E019,2,L064,0.29638653,0.35832348
E019,2,L065,0.30237798,0.32342868
E019,2,L066,0.27665785,0.323772
E019,2,L067,0.3309466,0.31803182
E019,2,L068,0.32158344,0.3089721
E019,2,L071,0.3067637,0.32033388
E019,2,L072,0.34193779,0.18146033
E019,2,L073,0.23032581,0.21699416
E019,2,L074,0.42829129,0.40143697
E019,2,L075,0.30509628,0.294046
E019,2,L076,0.28298174,0.16541554
E019,2,L077,0.29479458,0.23678055
E019,2,L078,0.49979623,0.54457181
E019,2,L081,0.37904953,0.31971843
E019,2,L082,0.39713428,0.24964107
E019,2,L083,0.32578175,0.28807038
E019,2,L084,0.21749745,0.10864707
E019,2,L085,0.4272383,0.28012704
E019,2,L086,0.20231922,0.20321111
E019,2,L087,0.35917885,0.17535808
E019,2,L088,0.35172057,0.16307825
E019,2,L091,0.21820166,0.26898905
E019,2,L092,0.32607677,0.31575138
E019,2,L093,0.25608572,0.16555485
E019,2,L094,0.222516,0.17527308
E019,2,L095,0.42289818,0.23624075
E019,2,L096,0.32815292,0.32456899
E019,2,L097,0.34422476,0.22529023
E019,2,L098,0.23292049,0.21337275
E019,2,L101,0.39855809,0.25221769
E019,2,L102,0.28612772,0.22202211
E019,2,L103,0.28881049,0.35316171
E019,2,L104,0.26382094,0.2112137
E019,2,L105,0.3847064,0.25637328
E019,2,L106,0.34139855,0.21927038
E019,2,L107,0.23990012,0.24627261
E019,2,L108,0.31668444,0.31825018
E019,2,L111,0.27724478,0.19394451
E019,2,L112,0.46790778,0.27618863
E019,2,L113,0.36431895,0.15561097
E019,2,L114,0.39732106,0.12209406
E019,2,L115,0.3212009,0.23584986
E019,2,L116,0.35260909,0.20119851
E019,2,L117,0.27623151,0.19093422
E019,2,L118,0.301213,0.27190305
E019,3,L001,0.25350558,0.29539756
E019,3,L002,0.27744589,0.35734073
E019,3,L003,0.34846582,0.23635809
E019,3,L004,0.30029698,0.16122207
E019,3,L005,0.23332049,0.31490972
E019,3,L006,0.33957541,0.19240137
E019,3,L007,0.26054023,0.22649038
E019,3,L008,0.35067599,0.20933433
E019,3,L011,0.26886069,0.24268559
E019,3,L012,0.33670818,0.20059223
E019,3,L013,0.43588588,0.19491762
E019,3,L014,0.32453885,0.26407002
E019,3,L015,0.28510828,0.23043918
E019,3,L016,0.27231178,0.16961894
E019,3,L017,0.35205413,0.192676
E019,3,L018,0.24042464,0.1871725
E019,3,L021,0.40056451,0.22163799
E019,3,L022,0.41327876,0.16855208
E019,3,L023,0.35245433,0.38671992
E019,3,L024,0.30366569,0.20919216
E019,3,L025,0.31985612,0.17467675
E019,3,L026,0.29975764,0.23061112
E019,3,L027,0.21837825,0.19547631
E019,3,L028,0.22045276,0.23449339
E019,3,L031,0.34388409,0.23338552
E019,3,L032,0.35042733,0.28823141
E019,3,L033,0.27274325,0.16696971
E019,3,L034,0.32112091,0.22537905
E019,3,L035,0.33168043,0.37527968
E019,3,L036,0.38282839,0.24355792
E019,3,L037,0.32427714,0.26916291
E019,3,L038,0.24378624,0.34079153
E019,3,L041,0.49345319,0.25579921
E019,3,L042,0.29703476,0.30840312
E019,3,L043,0.44744407,0.2539084
E019,3,L044,0.20634192,0.26209359
E019,3,L045,0.30090326,0.16281281
E019,3,L046,0.25648095,0.18784062
E019,3,L047,0.22779895,0.23156942
E019,3,L048,0.31173189,0.25184794
E019,3,L051,0.3216465,0.2523224
E019,3,L052,0.44794061,0.19946437
E019,3,L053,0.39181021,0.33278155
E019,3,L054,0.32918346,0.09910296
E019,3,L055,0.41893313,0.32009608
E019,3,L056,0.1783766,0.22673814
E019,3,L057,0.30617329,0.27412347
E019,3,L058,0.3128535,0.37768151
E019,3,L061,0.32038943,0.37900418
E019,3,L062,0.45712335,0.31299574
E019,3,L063,0.34259912,0.29088158
E019,3,L064,0.30402696,0.35832348
E019,3,L065,0.2980643,0.32342868
E019,3,L066,0.25307629,0.323772
E019,3,L067,0.29365419,0.31803182
E019,3,L068,0.35937314,0.3089721
E019,3,L071,0.30837939,0.32033388
E019,3,L072,0.33888336,0.18146033
E019,3,L073,0.27016044,0.21699416
E019,3,L074,0.42184961,0.40143697
E019,3,L075,0.30641508,0.294046
E019,3,L076,0.28993395,0.16541554
E019,3,L077,0.32511371,0.23678055
E019,3,L078,0.37932729,0.54457181
E019,3,L081,0.38499605,0.31971843
E019,3,L082,0.34241512,0.24964107
E019,3,L083,0.31387036,0.28807038
E019,3,L084,0.21754094,0.10864707
E019,3,L085,0.39160721,0.28012704
E019,3,L086,0.17794198,0.20321111
E019,3,L087,0.33856486,0.17535808
E019,3,L088,0.36451743,0.16307825
E019,3,L091,0.21051758,0.26898905
E019,3,L092,0.3229184,0.31575138
E019,3,L093,0.28677129,0.16555485
E019,3,L094,0.22521249,0.17527308
E019,3,L095,0.29131686,0.23624075
E019,3,L096,0.3176874,0.32456899
E019,3,L097,0.29156435,0.22529023
E019,3,L098,0.22089288,0.21337275
E019,3,L101,0.38300386,0.25221769
E019,3,L102,0.28695991,0.22202211
E019,3,L103,0.26762655,0.35316171
E019,3,L104,0.28642176,0.2112137
E019,3,L105,0.40295426,0.25637328
E019,3,L106,0.29840974,0.21927038
E019,3,L107,0.19162418,0.24627261
E019,3,L108,0.32998783,0.31825018
E019,3,L111,0.28263515,0.19394451
E019,3,L112,0.33625424,0.27618863
E019,3,L113,0.3703892,0.15561097
E019,3,L114,0.37292322,0.12209406
E019,3,L115,0.31154333,0.23584986
E019,3,L116,0.29670088,0.20119851
E019,3,L117,0.27163151,0.19093422
E019,3,L118,0.31033424,0.27190305
E020,1,L001,0.31764889,0.26390993
E020,1,L002,0.24732111,0.22803453
E020,1,L003,0.26509553,0.28739114
E020,1,L004,0.38628273,0.19176373
E020,1,L005,0.34350905,0.25690344
E020,1,L006,0.24072857,0.22964691
E020,1,L007,0.32945132,0.28815303
E020,1,L008,0.39936405,0.30394118
E020,1,L011,0.32016322,0.15318057
E020,1,L012,0.33835899,0.23702064
